,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1818,Trinity,43.647926700000006,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1819,Trinity,43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1820,Trinity,43.647926700000006,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
1821,Trinity,43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
1822,Trinity,43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1823,Trinity,43.647926700000006,-79.4197497,Reigning Champ,43.64515935672089,-79.41902875900269,Men's Store
1824,Trinity,43.647926700000006,-79.4197497,The Garrison,43.649227297577795,-79.42233296476078,Music Venue
1825,Trinity,43.647926700000006,-79.4197497,The Lucky Penny,43.64701953746149,-79.41700293213309,Deli / Bodega
1826,Trinity,43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1827,Trinity,43.647926700000006,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1828,Trinity,43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1829,Trinity,43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Restaurant
1830,Trinity,43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
1831,Trinity,43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
1832,Trinity,43.647926700000006,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
1833,Trinity,43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
1834,Trinity,43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1835,Trinity,43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
1836,Trinity,43.647926700000006,-79.4197497,Trinity Bellwoods playground,43.64711178371007,-79.4149512109758,Playground
1837,Trinity,43.647926700000006,-79.4197497,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
1838,Trinity,43.647926700000006,-79.4197497,Trinity Bellwoods Dog Park - The Bowl,43.64862507107537,-79.4144429897052,Dog Run
1839,Trinity,43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.41625699799329,Southern / Soul Food Restaurant
1840,Trinity,43.647926700000006,-79.4197497,Fred Perry Toronto,43.64448271279942,-79.41720025480164,Men's Store
1841,Trinity,43.647926700000006,-79.4197497,Philistine,43.64480158621266,-79.41603015668876,Boutique
1842,Trinity,43.647926700000006,-79.4197497,Jules Bistro,43.64486114772944,-79.4159444976822,French Restaurant
1843,Trinity,43.647926700000006,-79.4197497,The Dock Ellis,43.64945688097198,-79.42529715531316,Sports Bar
1844,East Birchmount Park,43.7279292,-79.26202940000002,Giant Tiger,43.72744662939136,-79.26624035854763,Department Store
1845,East Birchmount Park,43.7279292,-79.26202940000002,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
1846,East Birchmount Park,43.7279292,-79.26202940000002,Bros. CONVENIENCE,43.72778143829621,-79.26570835903846,Convenience Store
1847,East Birchmount Park,43.7279292,-79.26202940000002,Dollarama,43.727092,-79.265784,Discount Store
1848,East Birchmount Park,43.7279292,-79.26202940000002,Dollarama,43.72659620252377,-79.26682995710473,Discount Store
1849,Ionview,43.7279292,-79.26202940000002,Giant Tiger,43.72744662939136,-79.26624035854763,Department Store
1850,Ionview,43.7279292,-79.26202940000002,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
1851,Ionview,43.7279292,-79.26202940000002,Bros. CONVENIENCE,43.72778143829621,-79.26570835903846,Convenience Store
1852,Ionview,43.7279292,-79.26202940000002,Dollarama,43.727092,-79.265784,Discount Store
1853,Ionview,43.7279292,-79.26202940000002,Dollarama,43.72659620252377,-79.26682995710473,Discount Store
1854,Kennedy Park,43.7279292,-79.26202940000002,Giant Tiger,43.72744662939136,-79.26624035854763,Department Store
1855,Kennedy Park,43.7279292,-79.26202940000002,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
1856,Kennedy Park,43.7279292,-79.26202940000002,Bros. CONVENIENCE,43.72778143829621,-79.26570835903846,Convenience Store
1857,Kennedy Park,43.7279292,-79.26202940000002,Dollarama,43.727092,-79.265784,Discount Store
1858,Kennedy Park,43.7279292,-79.26202940000002,Dollarama,43.72659620252377,-79.26682995710473,Discount Store
1859,Bayview Village,43.7869473,-79.385975,Sun Star Chinese Cuisine 翠景小炒,43.78791448422642,-79.38123404311649,Chinese Restaurant
1860,Bayview Village,43.7869473,-79.385975,TD Canada Trust,43.7880740139986,-79.38036672770977,Bank
1861,Bayview Village,43.7869473,-79.385975,Maxim's Cafe and Patisserie,43.78786337669778,-79.38075094208715,Café
1862,Bayview Village,43.7869473,-79.385975,Kaga Sushi,43.78775840092113,-79.38108976991016,Japanese Restaurant
1863,CFB Toronto,43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
1864,CFB Toronto,43.737473200000004,-79.46476329999999,First Class Realty Ltd,43.737133,-79.463298,Electronics Store
1865,CFB Toronto,43.737473200000004,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
1866,Downsview East,43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
1867,Downsview East,43.737473200000004,-79.46476329999999,First Class Realty Ltd,43.737133,-79.463298,Electronics Store
1868,Downsview East,43.737473200000004,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
1869,The Danforth West,43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
1870,The Danforth West,43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
1871,The Danforth West,43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
1872,The Danforth West,43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
1873,The Danforth West,43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
1874,The Danforth West,43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
1875,The Danforth West,43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
1876,The Danforth West,43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
1877,The Danforth West,43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
1878,The Danforth West,43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
1879,The Danforth West,43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
1880,The Danforth West,43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
1881,The Danforth West,43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
1882,The Danforth West,43.6795571,-79.352188,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
1883,The Danforth West,43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
1884,The Danforth West,43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
1885,The Danforth West,43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
1886,The Danforth West,43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
1887,The Danforth West,43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
1888,The Danforth West,43.6795571,-79.352188,Urban Nails,43.676667789021906,-79.35660190332753,Spa
1889,The Danforth West,43.6795571,-79.352188,Kalyvia,43.6779727,-79.3512077,Greek Restaurant
1890,The Danforth West,43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
1891,The Danforth West,43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
1892,The Danforth West,43.6795571,-79.352188,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
1893,The Danforth West,43.6795571,-79.352188,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
1894,The Danforth West,43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
1895,The Danforth West,43.6795571,-79.352188,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
1896,The Danforth West,43.6795571,-79.352188,Pan on the Danforth,43.678263168189865,-79.34864777195595,Greek Restaurant
1897,The Danforth West,43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
1898,The Danforth West,43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
1899,The Danforth West,43.6795571,-79.352188,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
1900,The Danforth West,43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
1901,The Danforth West,43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
1902,The Danforth West,43.6795571,-79.352188,Carrot Commons,43.6774845518262,-79.35307562861175,Restaurant
1903,The Danforth West,43.6795571,-79.352188,Second Cup,43.677232,-79.3528982,Coffee Shop
1904,The Danforth West,43.6795571,-79.352188,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
1905,The Danforth West,43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
1906,The Danforth West,43.6795571,-79.352188,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
1907,The Danforth West,43.6795571,-79.352188,Il Fornello,43.67860392856738,-79.34690364849348,Italian Restaurant
1908,The Danforth West,43.6795571,-79.352188,Menchies,43.67830909198205,-79.34810528402672,Ice Cream Shop
1909,The Danforth West,43.6795571,-79.352188,Kitchen Stuff Plus,43.67861256318158,-79.34642163596001,Furniture / Home Store
1910,The Danforth West,43.6795571,-79.352188,Starbucks,43.678879,-79.346357,Coffee Shop
1911,Riverdale,43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
1912,Riverdale,43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
1913,Riverdale,43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
1914,Riverdale,43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
1915,Riverdale,43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
1916,Riverdale,43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
1917,Riverdale,43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
1918,Riverdale,43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
1919,Riverdale,43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
1920,Riverdale,43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
1921,Riverdale,43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
1922,Riverdale,43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
1923,Riverdale,43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
1924,Riverdale,43.6795571,-79.352188,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
1925,Riverdale,43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
1926,Riverdale,43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
1927,Riverdale,43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
1928,Riverdale,43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
1929,Riverdale,43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
1930,Riverdale,43.6795571,-79.352188,Urban Nails,43.676667789021906,-79.35660190332753,Spa
1931,Riverdale,43.6795571,-79.352188,Kalyvia,43.6779727,-79.3512077,Greek Restaurant
1932,Riverdale,43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
1933,Riverdale,43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
1934,Riverdale,43.6795571,-79.352188,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
1935,Riverdale,43.6795571,-79.352188,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
1936,Riverdale,43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
1937,Riverdale,43.6795571,-79.352188,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
1938,Riverdale,43.6795571,-79.352188,Pan on the Danforth,43.678263168189865,-79.34864777195595,Greek Restaurant
1939,Riverdale,43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
1940,Riverdale,43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
1941,Riverdale,43.6795571,-79.352188,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
1942,Riverdale,43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
1943,Riverdale,43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
1944,Riverdale,43.6795571,-79.352188,Carrot Commons,43.6774845518262,-79.35307562861175,Restaurant
1945,Riverdale,43.6795571,-79.352188,Second Cup,43.677232,-79.3528982,Coffee Shop
1946,Riverdale,43.6795571,-79.352188,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
1947,Riverdale,43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
1948,Riverdale,43.6795571,-79.352188,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
1949,Riverdale,43.6795571,-79.352188,Il Fornello,43.67860392856738,-79.34690364849348,Italian Restaurant
1950,Riverdale,43.6795571,-79.352188,Menchies,43.67830909198205,-79.34810528402672,Ice Cream Shop
1951,Riverdale,43.6795571,-79.352188,Kitchen Stuff Plus,43.67861256318158,-79.34642163596001,Furniture / Home Store
1952,Riverdale,43.6795571,-79.352188,Starbucks,43.678879,-79.346357,Coffee Shop
1953,Design Exchange,43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1954,Design Exchange,43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1955,Design Exchange,43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1956,Design Exchange,43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1957,Design Exchange,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1958,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
1959,Design Exchange,43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1960,Design Exchange,43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
1961,Design Exchange,43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
1962,Design Exchange,43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1963,Design Exchange,43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1964,Design Exchange,43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1965,Design Exchange,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1966,Design Exchange,43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1967,Design Exchange,43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1968,Design Exchange,43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1969,Design Exchange,43.6471768,-79.38157640000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1970,Design Exchange,43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1971,Design Exchange,43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1972,Design Exchange,43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1973,Design Exchange,43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1974,Design Exchange,43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1975,Design Exchange,43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1976,Design Exchange,43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1977,Design Exchange,43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1978,Design Exchange,43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1979,Design Exchange,43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1980,Design Exchange,43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1981,Design Exchange,43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1982,Design Exchange,43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1983,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
1984,Design Exchange,43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1985,Design Exchange,43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1986,Design Exchange,43.6471768,-79.38157640000001,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
1987,Design Exchange,43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1988,Design Exchange,43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1989,Design Exchange,43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
1990,Design Exchange,43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1991,Design Exchange,43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1992,Design Exchange,43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1993,Design Exchange,43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1994,Design Exchange,43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1995,Design Exchange,43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1996,Design Exchange,43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1997,Design Exchange,43.6471768,-79.38157640000001,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1998,Design Exchange,43.6471768,-79.38157640000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1999,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
2000,Design Exchange,43.6471768,-79.38157640000001,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
2001,Design Exchange,43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
2002,Design Exchange,43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
2003,Design Exchange,43.6471768,-79.38157640000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
2004,Design Exchange,43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
2005,Design Exchange,43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
2006,Design Exchange,43.6471768,-79.38157640000001,Loose Moose,43.64528061938072,-79.38396600831251,Bar
2007,Design Exchange,43.6471768,-79.38157640000001,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
2008,Design Exchange,43.6471768,-79.38157640000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
2009,Design Exchange,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2010,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
2011,Design Exchange,43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
2012,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.646516,-79.380059,Coffee Shop
2013,Design Exchange,43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
2014,Design Exchange,43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2015,Design Exchange,43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
2016,Design Exchange,43.6471768,-79.38157640000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
2017,Design Exchange,43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
2018,Design Exchange,43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
2019,Design Exchange,43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
2020,Design Exchange,43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
2021,Design Exchange,43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
2022,Design Exchange,43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
2023,Design Exchange,43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
2024,Design Exchange,43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2025,Design Exchange,43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
2026,Design Exchange,43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
2027,Design Exchange,43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
2028,Design Exchange,43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
2029,Design Exchange,43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
2030,Design Exchange,43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
2031,Design Exchange,43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
2032,Design Exchange,43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
2033,Design Exchange,43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
2034,Design Exchange,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
2035,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
2036,Design Exchange,43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
2037,Design Exchange,43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2038,Design Exchange,43.6471768,-79.38157640000001,Pi Co.,43.648651,-79.385874,Pizza Place
2039,Design Exchange,43.6471768,-79.38157640000001,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
2040,Design Exchange,43.6471768,-79.38157640000001,Starbucks,43.649328,-79.378339,Coffee Shop
2041,Design Exchange,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
2042,Design Exchange,43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
2043,Design Exchange,43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
2044,Design Exchange,43.6471768,-79.38157640000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
2045,Design Exchange,43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2046,Design Exchange,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
2047,Design Exchange,43.6471768,-79.38157640000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
2048,Design Exchange,43.6471768,-79.38157640000001,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
2049,Design Exchange,43.6471768,-79.38157640000001,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
2050,Design Exchange,43.6471768,-79.38157640000001,Union Food Court,43.644596060712175,-79.3811995633232,Food Court
2051,Design Exchange,43.6471768,-79.38157640000001,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
2052,Design Exchange,43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
2053,Toronto Dominion Centre,43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2054,Toronto Dominion Centre,43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2055,Toronto Dominion Centre,43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2056,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2057,Toronto Dominion Centre,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2058,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
2059,Toronto Dominion Centre,43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
2060,Toronto Dominion Centre,43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
2061,Toronto Dominion Centre,43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
2062,Toronto Dominion Centre,43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2063,Toronto Dominion Centre,43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
